,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,Kod stacji,DsJelGorOgin,DsWrocAlWisn,DsWrocWybCon,KpBydPlPozna,KpBydWarszaw,KpToruDziewu,LbLubObywate,LdLodzCzerni,LdLodzGdansk,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MzLegZegrzyn,MzPiasPulask,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarKondrat,MzWarWokalna,MzZyraRoosev,OpKKozBSmial,PdBialWaszyn,PdHajnowkJagMOB,PdSuwPulaski,PkMielSolski,PkPrzemGrunw,PmGdaLeczk08,PmKosTargo12,SkKielJagiel,SkMalo11List,SkPolaRuszcz,SlGliwicMewy,SlKatoKossut,SlZlotPotLes,WmOlsPuszkin,WpKaliSawick,WpPoznPolank,ZpSzczAndr01,ZpSzczPils02
1,Wskaźnik,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5,PM2.5
2,Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
3,2015-01-01 01:00:00,151.112,78,50,29.2,95.5,27.352,71.1012,59.73,,58.690689,,73,88,58,49.5,53.5,47.075769,55.465511,43.655099,71.8204,78.085,68.982316,86.182337,43,67,,29,55.797,18.9027,,,56.6,39.6,72.4,77.828,51.389,49.9464,44.060833,25.5,24.4768,,
4,2015-01-01 02:00:00,262.566,42,33.8244,27.1,86.1,78.0064,95.2582,185.92,,44.501255,51.8628,55,54,52,92.1,79.5,27.266659,40.666939,37.268873,42.6996,64.46,48.707108,61.823362,54.5611,103,,22,56.5538,15.9257,75.5278,,61.5,33.6,57.2,50.0552,37.709,45.6291,49.943329,32.5,29.86,81.8501,215.379
5,2015-01-01 03:00:00.005000,222.83,27,28.7215,7.9,23.8,21.1056,49.5078,54.25,,24.163937,15.866,61,50,48,42.7,47.7,23.887457,38.45298,32.788982,38.2824,36.21,37.986883,58.974359,54.3,49,,17,47.4741,16.1709,8.87389,,49.7,35,41.9,52.0277,41.984,49.2093,20.688448,24.3,29.3744,25.7333,27.7458
6,2015-01-01 04:00:00.010000,210.767,24,20.6891,7.1,15.9,16.9088,60.8468,50.15,,19.516039,20.1187,62,42,51,39.3,42.3,20.741304,37.171214,31.263914,35.4194,29.585,33.675489,53.276353,48.45,37,,12,49.8029,16.0252,8.83194,22.7895,50,34.8,36.7,49.1084,45.404,53.316,17.437717,24.4,28.34,18.624,26.5201
7,2015-01-01 05:00:00.015000,191.211,22,22.5335,9.2,15,16.8112,49.3106,39.17,,16.850332,27.3413,57,40,50,36.1,35.3,18.177772,33.558964,31.263914,31.7384,24.335,29.24757,44.586895,48.7667,27,,7,46.4296,15.5498,6.5675,,44.9,35.8,36,44.0588,36.854,51.5259,15.532262,25,25.2286,17.6545,31.0393
8,2015-01-01 06:00:00.020000,114.636,19,18.5107,7.1,12.7,16.128,39.6478,27.67,,17.975487,25.8225,46,44,40,35.1,33.3,17.944724,31.345005,27.737192,29.2844,25.71,26.334465,40.740741,48.5222,25,,6,45.3712,15.5701,5.02417,,43.6,38.9,35.6,43.2698,35.999,42.8913,15.167184,21.1,18.6,27.2269,27.1158
9,2015-01-01 07:00:00.025000,21.4669,23,27.4382,5.3,11.6,12.1264,35.6052,19.07,,16.226292,26.4438,36,36,34,30.1,31.3,16.546434,30.529336,26.021489,27.8938,27.835,24.120506,34.757835,47.2167,18,,5,44.1242,15.5822,7.98778,,44.5,37.4,37,42.4808,35.144,40.8906,12.411852,19.2,17.0954,22.1457,31.1416
10,2015-01-01 08:00:00.030000,19.7269,32,23.8024,7.6,11.8,7.832,37.1828,20.86,,17.142969,30.1887,32,31,27,41,34.7,15.264668,28.897997,26.87934,24.4582,18.335,20.857829,29.91453,47.7583,20,,5,44.7831,17.0011,6.18639,16,40,30.5,38.7,45.7157,36.854,32.7825,12.867249,15.7,13.89,29.5865,29.8682
11,2015-01-01 09:00:00.035000,26.6903,38,32.6736,10.5,13.5,,35.0136,21.02,,20.666599,33.429,34,24,28,28.1,31.3,16.662958,28.897997,27.737192,22.4132,12.46,19.343014,28.062678,32.9111,17,,4,37.0079,17.6716,7.72806,16,38.1,24.4,43.6,49.8974,38.564,24.885,11.222319,19.2,14.3756,31.6656,34.0542
12,2015-01-01 10:00:00.040000,25.9544,38,38.217,10.7,17.9,4.416,32.0556,19.85,,23.429361,35.8621,37,25,27,23.9,31.4,21.440449,33.325916,28.880993,22.086,11.46,19.692587,28.632479,0,18,,3,45.2597,18.8466,12.02,10.0592,36.6,24.9,47.1,62.837,42.839,29.6235,8.655203,24.2,15.41,35.0689,51.6998
13,2015-01-01 11:00:00.045000,22.6687,47,43.123,13.5,22.8,13.5904,36.1968,23.05,,23.788414,40.1421,45,33,30,18.5,28.9,25.518796,31.461529,26.402756,23.6402,15.085,23.537885,36.752137,32.5833,18,,1,47.4987,19.8902,12.0033,,37.6,23.1,47.7,72.3839,52.244,29.7288,9.111848,34.2,18.7131,31.1133,43.4967
14,2015-01-01 12:00:00.050000,21.8645,52,43.7634,14.6,20.6,17.4944,26.3368,28.85,,31.100294,42.2625,55,36,34,31.4,34.4,27.03361,32.626771,16.489808,23.5584,16.085,23.654409,52.564103,48.65,20,,3,41.7888,19.882,11.7061,,40.4,23.1,46.9,91.241,59.084,21.6207,11.427142,43.4,25.75,29.7897,38.5407
15,2015-01-01 13:00:00.055000,19.5134,44,44.9277,17.7,26.1,22.0816,38.4646,29.19,,38.234444,40.5031,58,42,39,25.6,30,27.616231,37.753835,16.966392,28.0574,20.085,26.217941,58.547009,69.4861,14,,1,37.3173,21.2956,13.2439,18.2667,43.6,19.5,47.6,81.8519,65.924,27.3069,15.26542,49.1,23.0124,24.2787,36.2225
16,2015-01-01 14:00:00.060000,14.6476,42,34.2908,16.3,35.7,21.5936,28.506,33.11,,,35.6331,62,38,45,28.2,37.9,29.946715,38.802553,20.01653,31.7384,19.21,29.946715,53.988604,94.8333,15,,6,41.2324,21.6804,14.4439,22.5625,33.5,22,48.4,111.755,74.474,30.9924,16.34473,42.7,17.18,24.268,38.4999
17,2015-01-01 15:00:00.065000,15.843,33,28.999,15.3,38.1,27.5472,34.2248,32.93,,,30.061,60,30,45,30.9,39.4,30.762384,40.084319,21.827549,32.311,22.085,32.04415,55.413106,99,12,,9,42.7065,23.2331,15.3189,,37.7,30.7,48.1,113.096,94.139,41.2065,13.053499,37,16.9788,22.7248,38.6911
18,2015-01-01 16:00:00.070000,24.7095,34,35.6592,16.3,33.5,25.9856,29.1962,41.2,,,30.0877,55,38,45,31.5,53.5,32.859819,45.910528,23.543252,33.7016,19.085,33.675489,56.980057,96.0195,20,,5,48.2473,22.5087,15.5975,30.5,41.5,31.9,51.6,130.454,76.184,36.468,15.048623,32.8,16.55,25.8061,36.7482
19,2015-01-01 17:00:00.075000,30.2686,47,38.0788,11.6,25.8,32.5248,25.055,50.02,,,30.3197,58,36,43,29.8,53.5,31.811102,51.620213,25.544905,34.2742,15.96,35.073779,59.40171,86.3389,14,,7,50.6181,22.8203,18.6389,,45.6,33.2,53.4,119.093,77.039,33.5196,17.968931,31.2,17.9204,23.3856,42.4712
20,2015-01-01 18:00:00.080000,68.9697,66,43.6302,11.6,24.1,27.9376,19.2376,47.98,,,30.5712,59,47,41,39.9,48.4,29.364094,42.880899,25.640222,38.446,19.835,37.753835,53.418804,95.2722,19,,8,53.596,24.041,16.7856,,51.3,34.2,60.7,119.803,80.459,35.2044,22.422096,29.4,20.84,25.7941,39.767
21,2015-01-01 19:00:00.085000,102.113,65,52.311,10.2,23.8,13.7856,49.212,41.86,,,32.6035,70,57,47,52.1,51.7,30.063239,49.056681,29.262261,35.0104,32.085,33.792013,52.849003,89.25,23,,9,55.3658,30.2538,13.8892,41.1111,54.9,36.3,57.9,136.451,85.589,39.7323,28.390909,33.1,22.0379,24.1446,37.4764
22,2015-01-01 20:00:00.090000,85.4759,71,45.1185,13,28.3,22.472,40.6338,41.39,,,32.593,77,82,57,43.8,43.7,31.345005,49.87235,34.123418,35.6648,28.335,34.141585,57.692308,94.8483,18,,9,60.887,31.6305,13.8497,,45,32.3,51.8,128.719,78.749,32.1507,29.361225,62.3,24.59,24.7028,30.5103
23,2015-01-01 21:00:00.095000,83.6498,75,55.7195,16.6,33.1,28.0352,34.5206,39.9,,,24.7901,63,79,59,37.4,44.5,33.675489,43.230471,34.028101,35.6648,26.21,34.141585,56.695157,109.033,25,,9,59.9764,33.7128,12.6219,48,46.9,32.8,49.7,116.331,74.474,33.7302,31.760172,65.8,27.6726,20.3894,25.0176
24,2015-01-01 22:00:00.100000,85.4099,57,42.9194,18.5,33.7,37.2096,26.8298,46.57,,,21.4738,84,82,60,43.4,49,33.558964,43.580044,30.120112,35.4194,34.335,34.258109,50.427351,106.178,26,,10,67.4686,36.5278,16.6403,44.5882,44.4,32,45.6,96.0539,70.199,40.5747,35.700226,60.3,34.24,21.8095,23.373
25,2015-01-01 23:00:00.105000,81.3333,45,35.0588,15.8,29.6,26.864,42.6058,53.34,,,22.8251,89,91,64,44.5,43.9,36.005972,37.287738,30.787329,36.5646,32.46,33.675489,64.245014,106.847,22,,8,65.0512,39.0837,16.0186,38.3889,45.7,29.4,43.3,89.8208,65.069,53.6319,33.700268,55.9,31.956,17.1592,24.4506
26,2015-01-02 00:00:00.110000,71.4462,58,38.2478,13.2,24.3,26.9616,42.2114,49.49,,,18.5312,97,108,76,36.1,45.7,39.152125,33.325916,30.596696,37.7916,28.085,32.743295,69.37322,111.133,24,,8,66.1174,39.4641,14.7153,,43.1,26.6,68.3,69.7013,59.084,60.4764,31.931818,36.2,27.09,16.13,21.906
27,2015-01-02 01:00:00.115000,73.3985,34,36.3308,10.7,,29.2064,43.1974,50.26,,,13.847,95,102,79,37,45.2,37.171214,30.995432,28.309092,37.7916,35.585,34.141585,71.937322,109.978,32,,13,64.0577,40.1075,14.5956,36.5882,41.2,33,85.1,55.9727,53.099,70.4799,33.805531,27.8,23.0331,13.5119,17.375
28,2015-01-02 02:00:00.120000,85.2823,39,28.9116,7.7,,23.7408,31.3654,37.93,,,14.836,107,87,76,48.9,48.6,33.675489,28.664949,26.59339,36.4828,32.335,34.957255,70.512821,87.6167,36,,13,61.9683,35.3269,11.115,29.9412,39.7,62,71.2,39.8771,38.564,69.5322,37.110001,,14.39,12.5451,10.9846
29,2015-01-02 03:00:00.125000,93.6925,41,,5.8,,16.3232,33.436,38.78,,,15.3502,94,98,81,42.3,46.3,28.198852,26.800562,28.404409,35.174,31.085,33.908537,59.68661,60.2,31,,12,57.7285,30.2457,7.63194,,51.7,73.3,68.3,29.3045,30.014,48.7881,38.816059,27.8,12.7896,12.4354,15.8234
30,2015-01-02 04:00:00.130000,55.0902,37,23.2646,,9.7,16.616,41.1268,35.18,,,14.9706,95,90,77,38.5,48.7,21.440449,26.334465,27.451241,32.0656,26.835,30.995432,53.276353,45.9,38,,10,70.4322,29.0893,7.73167,26.2222,63.2,68.5,72.7,26.0696,26.594,42.6807,33.952702,17.5,9.38,8.03837,16.4728
31,2015-01-02 05:00:00.135000,45.0955,21,16.2229,,,20.6176,32.6472,,,,15.2236,92,69,69,38.5,49.2,18.061248,30.296287,24.973004,27.6484,22.835,25.518796,44.586895,33.1389,42,,11,51.576,28.4306,4.08444,14.3125,66.5,60.2,77.9,28.91,22.319,27.5175,28.11832,26.3,9.76653,6.17354,8.51432
32,2015-01-02 06:00:00.140000,28.8125,22,12.68,2.2,,12.9072,24.1676,35.52,,,15.0245,84,72,67,27.1,,22.256119,29.014521,24.019836,22.4132,28.085,21.673498,39.88604,22.3333,31,,14,50.4414,31.5392,4.87083,32.7059,65.6,58.2,81.9,26.1485,19.754,20.7783,25.325544,33,10.59,4.55141,7.22153
33,2015-01-02 07:00:00.145000,15.555,21,9.85838,,6.9,12.3216,45.9582,35.91,,,13.9436,79,56,66,31.5,,18.760393,30.762384,21.827549,21.0226,26.085,20.042159,39.74359,20,34,,10,44.4823,32.321,2.18667,12.2941,73,56.3,61.7,20.7833,18.899,18.6723,23.852579,26.1,9.19403,5.50108,9.87257
34,2015-01-02 08:00:00.150000,8.7235,20,13.0777,3.5,4.1,13.0048,39.7464,41.86,,,11.8834,71,50,50,20.1,,19.343014,31.694577,20.874381,21.7588,23.71,22.489167,57.407408,20,31,,12,43.0585,33.2591,4.58917,16.6111,44.6,38.1,44.4,20.5466,18.044,27.9387,20.727898,18.2,6.22,7.53339,10.7098
35,2015-01-02 09:00:00.155000,4.77031,22,15.7216,3.8,7.6,11.736,46.254,33.67,,,10.3289,65,50,51,23.1,,18.410821,29.364094,23.257302,23.4766,19.585,22.83874,54.843305,22.0778,27,,8,47.8865,32.9058,6.07972,10,35,27,45.2,21.1778,18.044,25.2009,15.824574,15.5,5.66417,6.63257,11.0404
36,2015-01-02 10:00:00.160000,1.29064,22,13.453,3.4,,15.9328,43.0988,31.75,,,10.3444,69,60,46,26.9,,15.031619,26.800562,24.78237,21.1862,22.96,21.207401,49.002849,14.8722,24,,12,39.4352,34.8248,4.24694,12.5882,29.4,22.5,45.3,23.4659,17.189,25.938,14.156837,21.7,4.48,5.81618,11.9228
37,2015-01-02 11:00:00.165000,2.20072,,17.6949,4.6,,,33.929,28.58,,,12.452,68,37,42,36.8,,15.847289,22.722215,26.784023,20.3682,24.335,19.809111,44.301994,20.6167,22,,10,45.6228,34.8413,5.02972,22.0556,28.3,18.5,45.6,24.0971,17.189,20.2518,15.377443,18,5.45431,4.25374,14.9488
38,2015-01-02 12:00:00.170000,4.43533,18,22.9643,5.8,,,46.0568,25.45,,,15.473,59,11,38,31.6,,13.400281,22.256119,23.924519,20.859,20.835,15.963813,37.891738,13.9,22,,6,42.2986,31.7301,8.95615,23.5031,24.7,19.4,43.9,25.8329,16.334,19.4094,15.535505,12.1,7.53,1.19347,14.1402
39,2015-01-02 13:00:00.175000,4.54743,20,19.5661,4.4,11,10.9552,34.7178,20.54,,,14.6336,32,10,28,23.7,,12.001991,20.042159,18.491461,19.5502,16.71,16.42991,33.048433,16.7028,18,,3,42.1977,31.5528,9.83667,31.3125,22.4,25.4,43.2,16.0493,16.334,26.8857,13.002566,11,7.08597,9.48173,16.7176
40,2015-01-02 14:00:00.180000,2.17353,25,22.016,5.4,,10.272,36.887,20.37,,,15.419,31,7,21,8.1,,9.321935,17.478627,20.207164,15.2966,9.71,,21.652422,15.9333,21,,3,39.2981,30.4739,6.75028,22.3125,19.6,22.4,46.1,19.442,,18.9882,11.950736,15,6.14,0.23825,15.4546
41,2015-01-02 15:00:00.185000,6.05779,19,14.4795,6.2,,13.2,35.408,25.14,,,30.6607,20,11,14,10.5,8.8,10.487176,21.323925,18.396144,13.3334,10.71,10.603701,17.236467,15.7361,18,,3,40.2301,28.3254,7.08861,40.6471,27.4,25.3,49,20.7833,,11.9331,13.547052,8.9,7.27722,0.79451,18.1037
42,2015-01-02 16:00:00.190000,6.45586,8,8.31185,6.2,12.5,9.1984,37.6758,14.28,,,30.2686,22,10,16,15.8,9.6,11.885467,20.042159,17.061709,12.5154,8.085,10.02108,14.529915,18.9889,13,,6,49.8218,27.8835,7.44444,18.75,27.8,20.3,60,22.2474,19.754,18.4617,17.424427,8.6,9.7,4.01392,10.0104
43,2015-01-02 17:00:00.195000,7.34595,12,8.7538,4.3,12,9.6864,27.3228,11.49,,28.114431,14.5471,24,15,19,14.1,12.2,12.934184,16.662958,14.774105,15.0512,12.835,13.283757,19.65812,20.525,11,,3,54.2482,30.9763,7.03972,16.0588,22.5,18.2,47.9,24.3338,21.464,12.9861,16.539942,11.4,8.55319,7.3367,16.0004
44,2015-01-02 18:00:00.200000,4.90892,9,10.7372,6.4,14.7,4.8064,42.7044,18.01,,27.559843,12.5956,23,8,19,13,17.4,12.235039,15.264668,15.346006,17.2598,11.335,16.662958,20.940171,31.3444,15,,2,46.8753,31.0797,10.9039,33,19.2,15.6,28,27.8054,23.174,18.0405,12.250455,12,6.11,6.5088,20.0966
45,2015-01-02 19:00:00.205000,2.37631,9,7.10379,2.7,11.7,4.2208,32.2528,18.55,,24.998415,9.39052,25,12,20,14.4,20.2,9.904555,16.42991,16.775758,15.542,10.21,13.749853,19.230769,18.55,18,,1,49.8733,30.5587,5.68306,,15,10.3,27,32.855,25.739,14.823,11.972898,11.2,7.98833,6.59467,23.1151
46,2015-01-02 20:00:00.210000,3.93305,10,6.48221,3.5,10.5,5.5872,13.8146,12.44,,25.811337,11.1049,26,11,23,14.7,23.2,8.273217,17.711676,15.155373,13.497,9.335,12.468087,18.376068,11.725,18,,0,43.9176,29.9015,6.29306,12.8824,11.4,12.2,25.2,23.9393,24.884,13.5126,9.728483,8.6,11.99,2.0229,16.8865
47,2015-01-02 21:00:00.215000,8.2236,12,11.0331,3.8,9.3,7.344,15.5894,12.43,,22.838278,15.7733,30,14,24,17.3,30.2,8.389741,16.779482,11.628651,11.861,11.835,12.701136,17.663818,10.2667,10,,0,27.4481,30.7285,7.44278,11,18.7,13,27.7,15.4181,29.159,8.5635,7.344086,6.4,11.2808,15.2451,13.4226
48,2015-01-02 22:00:00.220000,5.55634,13,11.3657,2.6,6.1,6.0752,13.9132,13.42,,16.229683,15.0843,25,9,20,17.1,23.1,8.156693,16.196861,7.530028,12.679,8.96,13.633329,13.817664,26.1,15,,3,24.8756,32.2275,9.20056,11,18.2,11.8,27,13.13,31.724,6.3522,7.79787,9.2,9.77,9.56041,17.6377
49,2015-01-02 23:00:00.225000,4.87977,11,12.0809,2.6,7.3,6.5632,12.6314,18.32,,13.009618,13.9654,23,10,21,17.7,23.2,6.874927,11.885467,8.006612,11.1248,7.46,9.20541,13.247863,17.75,9,,3,23.3439,30.5374,5.75778,10.7778,12.2,11.2,22,18.4952,23.174,10.143,7.926487,7.6,9.95528,7.04923,8.50985
50,2015-01-03 00:00:00.230000,5.8256,9,8.42829,2,4.4,7.6368,21.0124,11.57,,6.844191,12.5179,20,9,19,16.9,18.8,6.292306,10.370652,8.483196,9.2434,5.335,8.156693,13.532764,14.5,8,,3,22.4451,28.1039,6.05139,6.94118,12.2,11.1,17.3,10.9997,13.769,9.6165,5.701602,2.3,10.35,5.71204,11.9299
51,2015-01-03 01:00:00.235000,6.40172,12,8.32956,1.6,6.8,4.904,9.8706,10.67,,5.912874,8.8489,19,7,19,14.4,16.9,5.476637,8.972362,7.339394,8.0164,9.46,7.341023,11.680912,13.2612,7,,1,17.362,29.3045,6.84306,6.05882,15,9.9,14.3,11.4731,14.624,7.0893,5.154984,2.6,9.86444,7.65979,9.19798
52,2015-01-03 02:00:00.240000,7.42819,14,6.82205,2.1,4.3,4.904,7.2084,8.97,,6.253122,7.60261,16,8,16,12.2,14.6,5.593161,7.574072,6.481543,7.1984,3.835,6.40883,10.826211,12.2639,10,,1,21.4207,29.4247,4.65389,6.88235,9.5,9.1,14.9,10.0529,9.494,7.1946,5.793134,6.9,8.83,5.28548,6.68548
53,2015-01-03 03:00:00.245000,6.30742,11,6.54618,2.2,2.9,4.6112,20.7166,9.33,,8.432403,10.3,14,8,14,10.2,14.2,4.194871,6.40883,6.004959,6.7894,7.335,5.942733,9.259259,11.4222,10,,3,15.2985,26.8949,4.98778,,10.2,6.4,9.5,8.8694,6.929,4.7727,4.69109,6.3,8.70222,0.22535,6.50894
54,2015-01-03 04:00:00.250000,8.30956,8,9.11905,1.5,1.9,,14.6034,11.64,,3.088532,12.4851,14,5,12,10.4,14.9,3.61225,6.40883,4.956474,6.2168,5.46,5.360112,9.116809,16.3278,6,,0,13.7584,24.3434,5.07583,17,7.3,4.9,8.4,9.5795,7.784,10.8801,4.552989,2.7,8.43,0.61778,9.91408
55,2015-01-03 05:00:00.255000,10.6368,10,10.4332,2.3,4.6,2.5616,10.4622,10.28,,2.127276,12.6418,13,3,12,15.3,13.8,3.845298,6.292306,4.47989,5.9714,7.96,5.476637,9.259259,12.7389,5,,1,11.3597,18.5098,4.08194,11.6111,5.6,4.5,9.8,7.6859,12.914,8.1423,6.245494,3.7,7.59306,1.97188,7.88162
56,2015-01-03 06:00:00.260000,6.25305,9,6.90427,,1.9,3.928,18.0544,9.76,,3.937951,11.2142,12,5,12,11.8,12.9,3.845298,7.107975,4.575207,6.2986,4.835,5.243588,8.547009,12.5333,9,,0,7.60821,16.1911,3.39639,5.05556,8.4,4.1,7.6,7.3703,6.929,6.7734,6.4319,4.8,5.81,2.19312,7.35607
57,2015-01-03 07:00:00.265000,3.31162,11,5.72118,2.1,4.1,,12.237,11.16,,5.355874,8.97051,11,7,10,4.4,12.7,3.845298,6.40883,5.337741,6.0532,6.21,5.243588,8.974359,12.2639,9,,2,8.90509,15.2653,3.7075,6.05882,6.7,4,6.4,7.607,5.219,7.2999,3.424854,1.7,6.24764,3.68879,8.12827
58,2015-01-03 08:00:00.270000,5.32643,9,8.01875,1.4,3.4,,10.1664,9.88,,9.570433,7.47918,12,8,10,7.2,15.1,3.845298,7.224499,5.242425,6.135,5.585,5.826209,9.116809,11.2528,6,,1,6.91924,41.8579,5.73472,6.70588,5.8,4.1,6.8,9.5795,9.494,6.0363,1.930366,2.6,7.18,5.9404,7.19654
59,2015-01-03 09:00:00.275000,7.22027,10,6.53557,1.7,5.6,3.7328,9.279,8.82,,7.536916,7.80022,17,8,11,7.9,18.6,5.360112,7.341023,4.76584,7.2802,6.335,5.942733,9.116809,9.30278,6,,3,15.4437,40.9752,6.72806,2.11765,8.2,5,6.8,9.09733,12.059,5.2992,3.283914,5.4,8.09361,15.0438,7.52749
60,2015-01-03 10:00:00.280000,12.321,11,6.71073,1.8,8.4,7.0512,10.5608,9.46,,13.899351,9.75783,19,6,12,7.2,17.8,6.40883,10.603701,6.195593,8.0164,3.71,6.40883,10.826211,14.9111,3,,1,6.48214,43.0564,8.06889,6.33333,7.3,4.9,6.9,8.6327,16.334,12.3543,2.328625,8.4,10.04,11.9202,14.4999
61,2015-01-03 11:00:00.285000,9.92184,16,8.92165,4.4,12.4,8.32,10.758,11.2,,17.16979,12.2569,22,6,13,10.2,18,7.80712,10.137604,8.483196,9.7342,5.835,7.80712,13.817664,14.65,2,,0,4.8187,44.6555,10.3097,44.8889,5.8,4.2,8.1,10.5263,23.174,8.3529,3.071121,9.8,9.02097,5.12486,13.8596
62,2015-01-03 12:00:00.290000,8.66309,,10.2093,2.4,9.6,,8.786,12.66,,18.477493,16.5641,19,11,13,11.7,18.8,8.156693,10.836749,8.769146,11.5338,11.71,8.622789,15.242165,21.5833,5,,3,8.89029,48.9224,8.27444,26.7778,7.5,5.7,8.7,11.3153,22.319,9.9324,6.260145,8.4,6.85,-1.74447,18.2975
63,2015-01-03 13:00:00.295000,6.47443,14,13.5748,2.6,9.2,5.0016,19.8292,12.25,,20.294596,22.6758,18,6,13,12.5,16.4,9.671507,11.652418,10.389532,11.6974,7.71,10.370652,16.096866,16.5028,8,,2,7.81848,49.9469,9.92639,,7.7,6.1,10.4,11.2364,19.754,12.9861,8.192869,5.6,5.75431,0.71452,15.1225
64,2015-01-03 14:00:00.300000,13.0327,19,9.41465,3.8,8.5,9.5888,15.688,8.86,,18.771114,24.8893,18,10,15,13.3,14.6,9.20541,11.885467,11.628651,14.315,2.21,10.836749,16.096866,18.6,6,,3,9.0954,51.5612,7.63611,23.3333,7.4,7.9,12.1,15.0236,20.609,7.0893,9.700104,4.2,3.42,14.8698,17.0693
65,2015-01-03 15:00:00.305000,8.70686,18,10.6932,4,11.2,,9.3776,9.78,,18.633471,18.8716,21,5,15,14.3,17.4,8.739314,11.768942,12.105235,11.7792,9.46,9.438459,13.675214,8.95833,9,,0,14.7213,46.945,6.56333,29,7.2,7.2,12.5,13.6823,13.769,9.7218,8.600012,8,4.74569,7.26352,18.2101
66,2015-01-03 16:00:00.310000,6.49745,23,9.86119,4.1,11.2,5.9776,11.0538,13.18,,23.143955,14.5653,24,20,16,12.6,22.3,8.389741,14.448999,11.3427,11.861,9.46,10.254128,14.387464,14.75,10,,2,15.6968,44.4946,5.37,,8.6,8,14.2,19.7576,20.609,15.6186,7.060506,9,7.57,11.6257,22.7505
67,2015-01-03 17:00:00.315000,6.00275,27,9.74551,5.4,10.9,6.6608,19.4348,12.32,,26.988813,15.8222,34,30,22,11.2,18,10.370652,14.682047,13.058403,10.8794,4.335,9.088886,15.242165,15.4472,10,,0,12.7681,43.6787,4.43444,27.6471,9.8,9.4,14.5,24.0182,15.479,21.4101,8.708165,5.1,7.60514,12.5693,27.7644
68,2015-01-03 18:00:00.320000,9.27037,20,13.3968,3.2,8.8,8.808,18.4488,11.53,,19.169912,16.1905,35,11,26,11.5,19.2,10.603701,14.099426,14.583472,11.2884,6.46,9.438459,16.381766,17.2167,14,,3,17.6491,44.191,7.05528,21.4444,11.9,14.9,15.9,23.2292,15.479,17.9352,9.885738,5.6,7.68,15.2129,21.3905
69,2015-01-03 19:00:00.325000,5.43595,15,12.8223,3.8,12.1,9.8816,16.674,15.33,,18.973703,16.2986,34,23,25,14.9,16.8,10.137604,13.749853,15.346006,12.1882,6.335,10.603701,19.230769,19.5667,14,,1,15.987,43.6814,6.44444,12.6,24.1,15.6,14.2,19.0475,14.624,5.8257,8.533242,9.1,7.42764,12.995,19.7251
70,2015-01-03 20:00:00.330000,11.8334,16,10.0506,6.8,15.4,7.7344,8.1944,12.94,,25.51679,15.636,30,13,23,17.3,21.4,10.487176,14.682047,15.53664,12.8426,9.21,11.768942,21.367521,20,15,,1,25.9088,47.9506,5.10972,21.0588,17.1,18.5,14.6,20.0732,12.914,9.7218,8.220258,10,6.89,12.8581,20.0844
71,2015-01-03 21:00:00.335000,16.8516,15,8.96883,7.4,13.7,10.272,23.8718,13.05,,26.652777,17.6038,23,12,16,15.7,21.6,11.069797,13.866378,14.869422,14.0696,9.085,13.283757,22.222222,16.1778,12,,1,11.6165,48.2102,4.44306,21.5,19.3,19.8,11.9,17.3117,11.204,14.2497,8.894225,9.2,7.56722,13.4444,22.9561
72,2015-01-03 22:00:00.340000,7.22601,17,11.6641,4.6,12.7,11.736,5.4336,22.39,,19.309731,15.8038,24,16,17,23.8,26.2,11.535894,15.730765,14.964739,15.0512,12.96,14.682047,22.507123,18.8333,13,,0,19.7794,50.0662,6.63472,13.0625,17.7,13.9,11.3,19.8365,11.204,12.7755,8.000045,7.4,9.01,13.1381,17.2052
73,2015-01-03 23:00:00.345000,4.3809,7,9.22,4.7,,6.6608,20.618,24.56,,10.598016,14.1883,21,12,18,17.9,21.4,11.535894,15.148144,15.441323,15.4602,15.96,14.099426,21.652422,17.7917,14,,2,26.6703,43.6584,3.75,,12.7,13.4,12.3,21.02,12.914,13.1967,6.81065,3.8,7.83764,,13.4167
74,2015-01-04 00:00:00.350000,1.70412,3,8.22638,6.8,,12.3216,17.2656,17.16,,8.185152,13.2278,16,7,16,16.8,21.5,11.186321,15.148144,15.155373,16.1146,16.835,14.565523,20.655271,17.7472,16,,0,18.7422,44.2773,6.025,11.8235,13.1,14.3,13.7,20.7044,15.479,11.8278,7.337289,3.8,5.34,13.3696,8.90654
